school,survey,path84103650,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/84103650/pupilsgr.json
44822255,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/44822255/custodiansfsk.json
44822255,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/44822255/custodiansgr.json
44468615,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/44468615/pupilsgr.json
44468615,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/44468615/custodiansgr.json
20256677,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/20256677/pupilsgr.json
20256677,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/20256677/custodiansfsk.json
20256677,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/20256677/custodiansgr.json
16656370,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16656370/pupilsgr.json
16656370,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16656370/custodiansgrsar.json
16656370,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16656370/custodiansgr.json
16650439,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16650439/pupilsgr.json
16650439,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16650439/custodiansfsk.json
16650439,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16650439/custodiansgrsar.json
16650439,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/16650439/custodiansgr.json
11320436,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11320436/pupilsgr.json
11320436,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11320436/custodiansfsk.json
11320436,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11320436/custodiansgr.json
11295861,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11295861/pupilsgr.json
11295861,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11295861/custodiansfsk.json
11295861,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11295861/custodiansgrsar.json
11295861,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11295861/custodiansgr.json
11280060,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11280060/pupilsgr.json
11280060,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11280060/custodiansgr.json
11247661,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11247661/custodiansfsk.json
11247661,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11247661/custodiansgr.json
11203004,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11203004/pupilsgr.json
11203004,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11203004/custodiansfsk.json
11203004,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11203004/custodiansgrsar.json
11203004,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11203004/custodiansgr.json
11181258,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11181258/pupilsgr.json
11181258,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11181258/custodiansfsk.json
11181258,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11181258/custodiansgr.json
11159060,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11159060/pupilsgr.json
11159060,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11159060/custodiansgrsar.json
11159060,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11159060/custodiansgr.json
11099088,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11099088/pupilsgr.json
11099088,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11099088/custodiansfsk.json
11099088,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11099088/custodiansgrsar.json
11099088,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11099088/custodiansgr.json
12092203,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12092203/pupilsgr.json
12092203,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12092203/custodiansfsk.json
12092203,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12092203/custodiansgrsar.json
12092203,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12092203/custodiansgr.json
12079022,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12079022/pupilsgr.json
12079022,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12079022/custodiansgr.json
12057247,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12057247/pupilsgr.json
12057247,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12057247/custodiansfsk.json
12057247,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12057247/custodiansgr.json
12040511,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12040511/custodiansfsk.json
12040511,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12040511/custodiansgr.json
12015531,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12015531/pupilsgr.json
12015531,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12015531/custodiansfsk.json
12015531,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/12015531/custodiansgr.json
11927362,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11927362/pupilsgr.json
11927362,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11927362/custodiansfsk.json
11927362,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11927362/custodiansgr.json
11914814,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11914814/pupilsgr.json
11914814,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11914814/custodiansfsk.json
11914814,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11914814/custodiansgrsar.json
11914814,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11914814/custodiansgr.json
11885832,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11885832/pupilsgr.json
11885832,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11885832/custodiansfsk.json
11885832,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11885832/custodiansgr.json
11872888,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11872888/pupilsgr.json
11872888,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11872888/custodiansfsk.json
11872888,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11872888/custodiansgrsar.json
11872888,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11872888/custodiansgr.json
11860102,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11860102/pupilsgr.json
11860102,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11860102/custodiansfsk.json
11860102,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/11860102/custodiansgr.json
15068529,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068529/pupilsgr.json
15068529,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068529/custodiansfsk.json
15068529,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068529/custodiansgr.json
15068136,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068136/pupilsgr.json
15068136,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068136/custodiansfsk.json
15068136,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15068136/custodiansgr.json
15359609,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15359609/pupilsgr.json
15359609,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15359609/custodiansfsk.json
15359609,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15359609/custodiansgr.json
15358070,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15358070/pupilsgr.json
15358070,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15358070/custodiansgr.json
15357005,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15357005/pupilsgr.json
15357005,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15357005/custodiansfsk.json
15357005,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15357005/custodiansgrsar.json
15357005,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15357005/custodiansgr.json
15356393,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15356393/pupilsgr.json
15356393,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15356393/custodiansfsk.json
15356393,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15356393/custodiansgr.json
15339442,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15339442/pupilsgr.json
15339442,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15339442/custodiansgr.json
15331669,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15331669/pupilsgr.json
15331669,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15331669/custodiansfsk.json
15331669,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15331669/custodiansgrsar.json
15331669,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15331669/custodiansgr.json
15213671,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15213671/pupilsgr.json
15213671,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15213671/custodiansfsk.json
15213671,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15213671/custodiansgr.json
15212834,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15212834/custodiansfsk.json
15212834,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/15212834/custodiansgr.json
25036714,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25036714/pupilsgr.json
25036714,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25036714/custodiansfsk.json
25036714,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25036714/custodiansgr.json
25036442,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25036442/custodiansfsk.json
25036442,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25036442/custodiansgr.json
25018983,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25018983/pupilsgr.json
25018983,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25018983/custodiansfsk.json
25018983,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25018983/custodiansgr.json
24983617,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24983617/pupilsgr.json
24983617,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24983617/custodiansfsk.json
24983617,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24983617/custodiansgr.json
24981372,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24981372/pupilsgr.json
24981372,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24981372/custodiansgr.json
24979620,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24979620/pupilsgr.json
24979620,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24979620/custodiansgr.json
24961270,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24961270/pupilsgr.json
24961270,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24961270/custodiansfsk.json
24961270,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24961270/custodiansgr.json
24892488,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24892488/pupilsgr.json
24892488,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24892488/custodiansfsk.json
24892488,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24892488/custodiansgr.json
24877681,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24877681/pupilsgr.json
24877681,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24877681/custodiansgr.json
24822447,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24822447/pupilsgr.json
24822447,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24822447/custodiansgrsar.json
24822447,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24822447/custodiansgr.json
24798079,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24798079/pupilsgr.json
24798079,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24798079/custodiansfsk.json
24798079,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24798079/custodiansgr.json
24774687,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24774687/pupilsgr.json
24774687,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24774687/custodiansfsk.json
24774687,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24774687/custodiansgr.json
25794770,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25794770/custodiansfsk.json
25794770,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25794770/custodiansgr.json
25790317,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25790317/pupilsgr.json
25790317,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25790317/custodiansfsk.json
25790317,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25790317/custodiansgr.json
25772114,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25772114/pupilsgr.json
25772114,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25772114/custodiansfsk.json
25772114,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25772114/custodiansgr.json
25749057,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25749057/pupilsgr.json
25749057,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25749057/custodiansgrsar.json
25749057,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25749057/custodiansgr.json
25730446,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25730446/pupilsgr.json
25730446,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25730446/custodiansfsk.json
25730446,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25730446/custodiansgr.json
25720600,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25720600/pupilsgr.json
25720600,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25720600/custodiansfsk.json
25720600,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25720600/custodiansgr.json
25682466,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25682466/pupilsgr.json
25682466,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25682466/custodiansfsk.json
25682466,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/25682466/custodiansgr.json
24030101,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24030101/custodiansfsk.json
24030101,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24030101/custodiansgrsar.json
24030101,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24030101/custodiansgr.json
24017095,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24017095/custodiansfsk.json
24017095,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/24017095/custodiansgr.json
23990749,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23990749/pupilsgr.json
23990749,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23990749/custodiansfsk.json
23990749,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23990749/custodiansgrsar.json
23990749,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23990749/custodiansgr.json
23964495,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23964495/pupilsgr.json
23964495,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23964495/custodiansfsk.json
23964495,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23964495/custodiansgr.json
23923676,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23923676/pupilsgr.json
23923676,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23923676/custodiansfsk.json
23923676,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23923676/custodiansgrsar.json
23923676,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23923676/custodiansgr.json
23908629,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23908629/pupilsgr.json
23908629,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23908629/custodiansgr.json
23886554,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23886554/custodiansfsk.json
23886554,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23886554/custodiansgr.json
23876630,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23876630/pupilsgr.json
23876630,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23876630/custodiansgr.json
23869089,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23869089/pupilsgr.json
23869089,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23869089/custodiansfsk.json
23869089,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23869089/custodiansgr.json
23868656,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23868656/pupilsgr.json
23868656,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23868656/custodiansfsk.json
23868656,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23868656/custodiansgrsar.json
23868656,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23868656/custodiansgr.json
23843784,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23843784/pupilsgr.json
23843784,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23843784/custodiansfsk.json
23843784,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23843784/custodiansgr.json
23796121,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23796121/pupilsgr.json
23796121,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23796121/custodiansfsk.json
23796121,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23796121/custodiansgr.json
23786565,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23786565/pupilsgr.json
23786565,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23786565/custodiansgr.json
23757669,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23757669/pupilsgr.json
23757669,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23757669/custodiansfsk.json
23757669,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23757669/custodiansgr.json
23756252,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23756252/pupilsgr.json
23756252,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23756252/custodiansfsk.json
23756252,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23756252/custodiansgrsar.json
23756252,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/23756252/custodiansgr.json
49262000,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49262000/pupilsgr.json
49262000,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49262000/custodiansgr.json
49233138,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49233138/pupilsgr.json
49233138,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49233138/custodiansgrsar.json
49233138,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49233138/custodiansgr.json
49218585,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49218585/custodiansfsk.json
49218585,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49218585/custodiansgr.json
49165163,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49165163/pupilsgr.json
49165163,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49165163/custodiansfsk.json
49165163,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49165163/custodiansgr.json
49148021,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49148021/custodiansfsk.json
49148021,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49148021/custodiansgr.json
49130128,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49130128/pupilsgr.json
49130128,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49130128/custodiansfsk.json
49130128,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49130128/custodiansgr.json
49115714,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49115714/pupilsgr.json
49115714,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49115714/custodiansfsk.json
49115714,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/49115714/custodiansgr.json
48056871,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056871/custodiansfsk.json
48056871,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056871/custodiansgrsar.json
48056871,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056871/custodiansgr.json
48056070,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056070/pupilsgr.json
48056070,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056070/custodiansfsk.json
48056070,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48056070/custodiansgr.json
48048527,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048527/pupilsgr.json
48048527,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048527/custodiansfsk.json
48048527,custodiansgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048527/custodiansgr.json
48048407,pupilsgr,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048407/pupilsgr.json
48048407,custodiansfsk,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048407/custodiansfsk.json
48048407,custodiansgrsar,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/survey/48048407/custodiansgrsar.json
